GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Minute,Margin of Error
0100000US,,United States,310M100US36980,36980,"United States - In metropolitan or micropolitan statistical area - Owensboro, KY Metro Area","Owensboro, KY Metro Area",18.7,0.5
0100000US,,United States,310M100US37020,37020,"United States - In metropolitan or micropolitan statistical area - Owosso, MI Micro Area","Owosso, MI Micro Area",28.4,0.9
0100000US,,United States,310M100US37060,37060,"United States - In metropolitan or micropolitan statistical area - Oxford, MS Micro Area","Oxford, MS Micro Area",18.3,1.2
0100000US,,United States,310M100US37100,37100,"United States - In metropolitan or micropolitan statistical area - Oxnard-Thousand Oaks-Ventura, CA Metro Area","Oxnard-Thousand Oaks-Ventura, CA Metro Area",25.3,0.3
0100000US,,United States,310M100US37140,37140,"United States - In metropolitan or micropolitan statistical area - Paducah, KY-IL Micro Area","Paducah, KY-IL Micro Area",19.2,0.6
0100000US,,United States,310M100US37220,37220,"United States - In metropolitan or micropolitan statistical area - Pahrump, NV Micro Area","Pahrump, NV Micro Area",28.9,2.6
0100000US,,United States,310M100US37260,37260,"United States - In metropolitan or micropolitan statistical area - Palatka, FL Micro Area","Palatka, FL Micro Area",27.9,1.2
0100000US,,United States,310M100US37300,37300,"United States - In metropolitan or micropolitan statistical area - Palestine, TX Micro Area","Palestine, TX Micro Area",23.6,1.6
0100000US,,United States,310M100US37340,37340,"United States - In metropolitan or micropolitan statistical area - Palm Bay-Melbourne-Titusville, FL Metro Area","Palm Bay-Melbourne-Titusville, FL Metro Area",23.9,0.4
0100000US,,United States,310M100US37380,37380,"United States - In metropolitan or micropolitan statistical area - Palm Coast, FL Metro Area","Palm Coast, FL Metro Area",24.4,1.1
0100000US,,United States,310M100US37420,37420,"United States - In metropolitan or micropolitan statistical area - Pampa, TX Micro Area","Pampa, TX Micro Area",18.2,1.7
0100000US,,United States,310M100US37460,37460,"United States - In metropolitan or micropolitan statistical area - Panama City-Lynn Haven-Panama City Beach, FL Metro Area","Panama City-Lynn Haven-Panama City Beach, FL Metro Area",20.6,0.6
0100000US,,United States,310M100US37500,37500,"United States - In metropolitan or micropolitan statistical area - Paragould, AR Micro Area","Paragould, AR Micro Area",20.4,1.3
0100000US,,United States,310M100US37540,37540,"United States - In metropolitan or micropolitan statistical area - Paris, TN Micro Area","Paris, TN Micro Area",20.1,1.2
0100000US,,United States,310M100US37580,37580,"United States - In metropolitan or micropolitan statistical area - Paris, TX Micro Area","Paris, TX Micro Area",19.2,1.1
0100000US,,United States,310M100US37620,37620,"United States - In metropolitan or micropolitan statistical area - Parkersburg-Marietta-Vienna, WV-OH Metro Area","Parkersburg-Marietta-Vienna, WV-OH Metro Area",21.4,0.6
0100000US,,United States,310M100US37660,37660,"United States - In metropolitan or micropolitan statistical area - Parsons, KS Micro Area","Parsons, KS Micro Area",16.1,1.2
0100000US,,United States,310M100US37700,37700,"United States - In metropolitan or micropolitan statistical area - Pascagoula, MS Metro Area","Pascagoula, MS Metro Area",25.0,0.7
0100000US,,United States,310M100US37740,37740,"United States - In metropolitan or micropolitan statistical area - Payson, AZ Micro Area","Payson, AZ Micro Area",19.3,1.6
0100000US,,United States,310M100US37780,37780,"United States - In metropolitan or micropolitan statistical area - Pecos, TX Micro Area","Pecos, TX Micro Area",19.9,3.0
0100000US,,United States,310M100US37800,37800,"United States - In metropolitan or micropolitan statistical area - Pella, IA Micro Area","Pella, IA Micro Area",20.4,1.1
0100000US,,United States,310M100US37820,37820,"United States - In metropolitan or micropolitan statistical area - Pendleton-Hermiston, OR Micro Area","Pendleton-Hermiston, OR Micro Area",16.9,0.5
0100000US,,United States,310M100US37860,37860,"United States - In metropolitan or micropolitan statistical area - Pensacola-Ferry Pass-Brent, FL Metro Area","Pensacola-Ferry Pass-Brent, FL Metro Area",23.6,0.4
0100000US,,United States,310M100US37900,37900,"United States - In metropolitan or micropolitan statistical area - Peoria, IL Metro Area","Peoria, IL Metro Area",20.4,0.3
0100000US,,United States,310M100US37940,37940,"United States - In metropolitan or micropolitan statistical area - Peru, IN Micro Area","Peru, IN Micro Area",22.3,1.2
0100000US,,United States,310M100US37980,37980,"United States - In metropolitan or micropolitan statistical area - Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",28.4,0.1
0100000US,,United States,314M100US3798015804,3798015804,"United States - In metropolitan or micropolitan statistical area - Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area - Camden, NJ Metro Division","Camden, NJ Metro Division",28.0,0.2
0100000US,,United States,314M100US3798037964,3798037964,"United States - In metropolitan or micropolitan statistical area - Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area - Philadelphia, PA Metro Division","Philadelphia, PA Metro Division",29.0,0.1
0100000US,,United States,314M100US3798048864,3798048864,"United States - In metropolitan or micropolitan statistical area - Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area - Wilmington, DE-MD-NJ Metro Division","Wilmington, DE-MD-NJ Metro Division",25.6,0.3
0100000US,,United States,310M100US38020,38020,"United States - In metropolitan or micropolitan statistical area - Phoenix Lake-Cedar Ridge, CA Micro Area","Phoenix Lake-Cedar Ridge, CA Micro Area",26.4,1.9
0100000US,,United States,310M100US38060,38060,"United States - In metropolitan or micropolitan statistical area - Phoenix-Mesa-Glendale, AZ Metro Area","Phoenix-Mesa-Glendale, AZ Metro Area",26.0,0.1
0100000US,,United States,310M100US38100,38100,"United States - In metropolitan or micropolitan statistical area - Picayune, MS Micro Area","Picayune, MS Micro Area",33.7,1.9
0100000US,,United States,310M100US38180,38180,"United States - In metropolitan or micropolitan statistical area - Pierre, SD Micro Area","Pierre, SD Micro Area",11.9,0.9
0100000US,,United States,310M100US38200,38200,"United States - In metropolitan or micropolitan statistical area - Pierre Part, LA Micro Area","Pierre Part, LA Micro Area",31.4,1.8
0100000US,,United States,310M100US38220,38220,"United States - In metropolitan or micropolitan statistical area - Pine Bluff, AR Metro Area","Pine Bluff, AR Metro Area",22.0,0.9
0100000US,,United States,310M100US38260,38260,"United States - In metropolitan or micropolitan statistical area - Pittsburg, KS Micro Area","Pittsburg, KS Micro Area",16.9,0.8
0100000US,,United States,310M100US38300,38300,"United States - In metropolitan or micropolitan statistical area - Pittsburgh, PA Metro Area","Pittsburgh, PA Metro Area",25.7,0.2
0100000US,,United States,310M100US38340,38340,"United States - In metropolitan or micropolitan statistical area - Pittsfield, MA Metro Area","Pittsfield, MA Metro Area",20.1,0.6
0100000US,,United States,310M100US38380,38380,"United States - In metropolitan or micropolitan statistical area - Plainview, TX Micro Area","Plainview, TX Micro Area",15.2,1.0
0100000US,,United States,310M100US38420,38420,"United States - In metropolitan or micropolitan statistical area - Platteville, WI Micro Area","Platteville, WI Micro Area",21.5,0.8
0100000US,,United States,310M100US38460,38460,"United States - In metropolitan or micropolitan statistical area - Plattsburgh, NY Micro Area","Plattsburgh, NY Micro Area",19.3,0.7
0100000US,,United States,310M100US38500,38500,"United States - In metropolitan or micropolitan statistical area - Plymouth, IN Micro Area","Plymouth, IN Micro Area",21.6,1.0
0100000US,,United States,310M100US38540,38540,"United States - In metropolitan or micropolitan statistical area - Pocatello, ID Metro Area","Pocatello, ID Metro Area",17.7,0.7
0100000US,,United States,310M100US38580,38580,"United States - In metropolitan or micropolitan statistical area - Point Pleasant, WV-OH Micro Area","Point Pleasant, WV-OH Micro Area",25.1,1.0
0100000US,,United States,310M100US38620,38620,"United States - In metropolitan or micropolitan statistical area - Ponca City, OK Micro Area","Ponca City, OK Micro Area",16.0,0.6
0100000US,,United States,310M100US38700,38700,"United States - In metropolitan or micropolitan statistical area - Pontiac, IL Micro Area","Pontiac, IL Micro Area",21.4,1.2
0100000US,,United States,310M100US38740,38740,"United States - In metropolitan or micropolitan statistical area - Poplar Bluff, MO Micro Area","Poplar Bluff, MO Micro Area",16.6,0.9
0100000US,,United States,310M100US38780,38780,"United States - In metropolitan or micropolitan statistical area - Portales, NM Micro Area","Portales, NM Micro Area",14.8,1.2
0100000US,,United States,310M100US38820,38820,"United States - In metropolitan or micropolitan statistical area - Port Angeles, WA Micro Area","Port Angeles, WA Micro Area",21.4,1.1
0100000US,,United States,310M100US38860,38860,"United States - In metropolitan or micropolitan statistical area - Portland-South Portland-Biddeford, ME Metro Area","Portland-South Portland-Biddeford, ME Metro Area",23.9,0.3
0100000US,,United States,310M100US38900,38900,"United States - In metropolitan or micropolitan statistical area - Portland-Vancouver-Hillsboro, OR-WA Metro Area","Portland-Vancouver-Hillsboro, OR-WA Metro Area",24.9,0.1
0100000US,,United States,310M100US38940,38940,"United States - In metropolitan or micropolitan statistical area - Port St. Lucie, FL Metro Area","Port St. Lucie, FL Metro Area",26.6,0.6
0100000US,,United States,310M100US39020,39020,"United States - In metropolitan or micropolitan statistical area - Portsmouth, OH Micro Area","Portsmouth, OH Micro Area",24.6,1.2
0100000US,,United States,310M100US39060,39060,"United States - In metropolitan or micropolitan statistical area - Pottsville, PA Micro Area","Pottsville, PA Micro Area",25.7,0.6
0100000US,,United States,310M100US39100,39100,"United States - In metropolitan or micropolitan statistical area - Poughkeepsie-Newburgh-Middletown, NY Metro Area","Poughkeepsie-Newburgh-Middletown, NY Metro Area",32.0,0.4
0100000US,,United States,310M100US39140,39140,"United States - In metropolitan or micropolitan statistical area - Prescott, AZ Metro Area","Prescott, AZ Metro Area",21.9,0.6
0100000US,,United States,310M100US39220,39220,"United States - In metropolitan or micropolitan statistical area - Price, UT Micro Area","Price, UT Micro Area",17.2,1.2
0100000US,,United States,310M100US39260,39260,"United States - In metropolitan or micropolitan statistical area - Prineville, OR Micro Area","Prineville, OR Micro Area",22.0,1.9
0100000US,,United States,310M100US39300,39300,"United States - In metropolitan or micropolitan statistical area - Providence-New Bedford-Fall River, RI-MA Metro Area","Providence-New Bedford-Fall River, RI-MA Metro Area",24.2,0.2
0100000US,,United States,310M100US39340,39340,"United States - In metropolitan or micropolitan statistical area - Provo-Orem, UT Metro Area","Provo-Orem, UT Metro Area",20.9,0.3
0100000US,,United States,310M100US39380,39380,"United States - In metropolitan or micropolitan statistical area - Pueblo, CO Metro Area","Pueblo, CO Metro Area",20.2,0.5
0100000US,,United States,310M100US39420,39420,"United States - In metropolitan or micropolitan statistical area - Pullman, WA Micro Area","Pullman, WA Micro Area",14.7,0.7
0100000US,,United States,310M100US39460,39460,"United States - In metropolitan or micropolitan statistical area - Punta Gorda, FL Metro Area","Punta Gorda, FL Metro Area",24.0,0.8
0100000US,,United States,310M100US39500,39500,"United States - In metropolitan or micropolitan statistical area - Quincy, IL-MO Micro Area","Quincy, IL-MO Micro Area",17.4,0.6
0100000US,,United States,310M100US39540,39540,"United States - In metropolitan or micropolitan statistical area - Racine, WI Metro Area","Racine, WI Metro Area",23.1,0.5
0100000US,,United States,310M100US39580,39580,"United States - In metropolitan or micropolitan statistical area - Raleigh-Cary, NC Metro Area","Raleigh-Cary, NC Metro Area",24.6,0.2
0100000US,,United States,310M100US39660,39660,"United States - In metropolitan or micropolitan statistical area - Rapid City, SD Metro Area","Rapid City, SD Metro Area",18.0,0.6
0100000US,,United States,310M100US39700,39700,"United States - In metropolitan or micropolitan statistical area - Raymondville, TX Micro Area","Raymondville, TX Micro Area",17.4,1.5
0100000US,,United States,310M100US39740,39740,"United States - In metropolitan or micropolitan statistical area - Reading, PA Metro Area","Reading, PA Metro Area",23.9,0.4
0100000US,,United States,310M100US39780,39780,"United States - In metropolitan or micropolitan statistical area - Red Bluff, CA Micro Area","Red Bluff, CA Micro Area",22.7,1.1
0100000US,,United States,310M100US39820,39820,"United States - In metropolitan or micropolitan statistical area - Redding, CA Metro Area","Redding, CA Metro Area",19.8,0.8
